@relation avro_Training_15

@attribute LOC numeric
@attribute authors_number numeric
@attribute revisions_number numeric
@attribute touched_loc numeric
@attribute total_add_lines numeric
@attribute average_add_lines numeric
@attribute max_add_lines numeric
@attribute total_churn numeric
@attribute max_churn numeric
@attribute number_fix numeric
@attribute cyclomatic_complexity numeric
@attribute average_churn numeric
@attribute days_between_commits numeric
@attribute buggy {'YES', 'NO'}

@data
52,1,1,52,52,52.00,52,52,52,0,6,52.00,0.00,NO
157,1,1,157,157,157.00,157,157,157,0,5,157.00,0.00,NO
74,1,1,74,74,74.00,74,74,74,0,1,74.00,0.00,NO
230,1,1,231,231,231.00,231,231,231,0,31,231.00,0.00,NO
206,1,1,207,207,207.00,207,207,207,0,22,207.00,0.00,NO
55,1,1,56,56,56.00,56,56,56,0,5,56.00,0.00,NO
29,1,1,29,29,29.00,29,29,29,0,1,29.00,0.00,NO
111,1,1,112,112,112.00,112,112,112,0,13,112.00,0.00,NO
98,1,1,99,99,99.00,99,99,99,0,13,99.00,0.00,NO
43,1,1,44,44,44.00,44,44,44,0,5,44.00,0.00,NO
54,1,1,54,54,54.00,54,54,54,0,3,54.00,0.00,NO
205,1,1,205,205,205.00,205,205,205,0,10,205.00,0.00,NO
121,1,1,121,121,121.00,121,121,121,0,4,121.00,0.00,NO
107,1,1,107,107,107.00,107,107,107,0,8,107.00,0.00,NO
74,1,1,74,74,74.00,74,74,74,0,8,74.00,0.00,NO
76,1,1,76,76,76.00,76,76,76,0,8,76.00,0.00,NO
33,1,1,33,33,33.00,33,33,33,0,1,33.00,0.00,NO
430,1,1,430,430,430.00,430,430,430,0,100,430.00,0.00,NO
146,1,1,146,146,146.00,146,146,146,0,24,146.00,0.00,NO
125,1,1,125,125,125.00,125,125,125,0,14,125.00,0.00,NO
75,1,1,76,76,76.00,76,76,76,0,6,76.00,0.00,NO
47,1,1,48,48,48.00,48,48,48,0,1,48.00,0.00,NO
34,1,1,34,34,34.00,34,34,34,0,1,34.00,0.00,NO
39,1,1,39,39,39.00,39,39,39,0,1,39.00,0.00,NO
36,1,1,37,37,37.00,37,37,37,0,1,37.00,0.00,NO
79,1,1,80,80,80.00,80,80,80,0,12,80.00,0.00,NO
28,1,1,29,29,29.00,29,29,29,0,2,29.00,0.00,NO
422,1,1,423,423,423.00,423,423,423,0,104,423.00,0.00,NO
212,1,1,216,216,216.00,216,216,216,0,74,216.00,0.00,NO
88,1,1,89,89,89.00,89,89,89,0,4,89.00,0.00,NO
57,1,1,58,58,58.00,58,58,58,0,2,58.00,0.00,NO
43,1,1,44,44,44.00,44,44,44,0,4,44.00,0.00,NO
27,1,1,28,28,28.00,28,28,28,0,1,28.00,0.00,NO
25,1,1,26,26,26.00,26,26,26,0,1,26.00,0.00,NO
53,1,1,54,54,54.00,54,54,54,0,4,54.00,0.00,NO
108,1,1,109,109,109.00,109,109,109,0,12,109.00,0.00,NO
102,1,1,103,103,103.00,103,103,103,0,13,103.00,0.00,NO
85,1,1,85,85,85.00,85,85,85,0,6,85.00,0.00,NO
54,1,1,54,54,54.00,54,54,54,0,3,54.00,0.00,NO
78,1,1,78,78,78.00,78,78,78,0,5,78.00,0.00,NO
98,1,1,98,98,98.00,98,98,98,0,7,98.00,0.00,NO
78,1,1,78,78,78.00,78,78,78,0,10,78.00,0.00,NO
77,1,1,77,77,77.00,77,77,77,0,6,77.00,0.00,NO
97,1,1,97,97,97.00,97,97,97,0,11,97.00,0.00,NO
176,1,1,176,176,176.00,176,176,176,0,16,176.00,0.00,NO
123,1,1,123,123,123.00,123,123,123,0,9,123.00,0.00,NO
51,1,1,51,51,51.00,51,51,51,0,2,51.00,0.00,NO
71,1,1,71,71,71.00,71,71,71,0,6,71.00,0.00,NO
94,1,1,94,94,94.00,94,94,94,0,12,94.00,0.00,NO
55,1,1,56,56,56.00,56,56,56,0,5,56.00,0.00,NO
104,1,1,104,104,104.00,104,104,104,0,2,104.00,0.00,NO
61,1,1,61,61,61.00,61,61,61,0,2,61.00,0.00,NO
148,1,1,148,148,148.00,148,148,148,0,8,148.00,0.00,NO
66,1,1,66,66,66.00,66,66,66,0,5,66.00,0.00,NO
87,1,1,87,87,87.00,87,87,87,0,5,87.00,0.00,NO
85,1,1,86,86,86.00,86,86,86,0,9,86.00,0.00,NO
72,1,1,72,72,72.00,72,72,72,0,5,72.00,0.00,NO
54,1,1,54,54,54.00,54,54,54,0,8,54.00,0.00,NO
60,1,1,60,60,60.00,60,60,60,0,6,60.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
339,0,0,0,0,0.00,0,0,0,0,57,0.00,0.00,NO
725,0,0,0,0,0.00,0,0,0,0,154,0.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
218,0,0,0,0,0.00,0,0,0,0,40,0.00,0.00,NO
193,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
32,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
279,0,0,0,0,0.00,0,0,0,0,97,0.00,0.00,NO
462,0,0,0,0,0.00,0,0,0,0,130,0.00,0.00,NO
252,0,0,0,0,0.00,0,0,0,0,52,0.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
300,0,0,0,0,0.00,0,0,0,0,53,0.00,0.00,NO
250,0,0,0,0,0.00,0,0,0,0,30,0.00,0.00,NO
622,0,0,0,0,0.00,0,0,0,0,85,0.00,0.00,NO
37,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
287,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
275,0,0,0,0,0.00,0,0,0,0,24,0.00,0.00,NO
383,0,0,0,0,0.00,0,0,0,0,34,0.00,0.00,NO
223,0,0,0,0,0.00,0,0,0,0,51,0.00,0.00,NO
489,0,0,0,0,0.00,0,0,0,0,93,0.00,0.00,NO
358,0,0,0,0,0.00,0,0,0,0,78,0.00,0.00,NO
225,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
86,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
87,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
183,0,0,0,0,0.00,0,0,0,0,27,0.00,0.00,NO
174,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
110,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
93,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
42,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
30,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
244,0,0,0,0,0.00,0,0,0,0,76,0.00,0.00,NO
118,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
67,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
124,0,0,0,0,0.00,0,0,0,0,35,0.00,0.00,NO
105,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
269,0,0,0,0,0.00,0,0,0,0,63,0.00,0.00,NO
48,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
64,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
56,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
41,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
80,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
192,0,0,0,0,0.00,0,0,0,0,38,0.00,0.00,NO
398,0,0,0,0,0.00,0,0,0,0,104,0.00,0.00,NO
240,0,0,0,0,0.00,0,0,0,0,45,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
102,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
144,0,0,0,0,0.00,0,0,0,0,15,0.00,0.00,NO
337,0,0,0,0,0.00,0,0,0,0,81,0.00,0.00,NO
94,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
382,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
138,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
149,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
70,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
38,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
84,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
59,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
117,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
29,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
449,0,0,0,0,0.00,0,0,0,0,75,0.00,0.00,NO
1311,1,4,314,269,67.25,193,274,193,1,266,68.50,4.67,YES
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
38,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
175,1,2,14,14,7.00,7,14,7,0,27,7.00,0.00,NO
326,1,2,88,73,36.50,55,70,53,1,56,35.00,70.00,NO
370,1,2,47,23,11.50,12,25,13,1,44,12.50,70.00,YES
145,1,1,102,51,51.00,51,76,76,1,10,76.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
64,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
32,1,2,30,8,4.00,4,22,11,0,1,11.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
527,1,5,93,60,12.00,22,29,17,1,155,5.80,19.00,YES
395,1,8,142,95,11.88,30,58,25,2,73,7.25,4.29,NO
213,1,4,85,51,12.75,37,21,15,0,35,5.25,6.67,NO
24,1,1,24,24,24.00,24,24,24,0,1,24.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
73,1,2,12,8,4.00,7,6,5,1,13,3.00,13.00,NO
56,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
30,1,1,8,6,6.00,6,4,4,0,1,4.00,0.00,NO
294,1,1,107,107,107.00,107,107,107,0,68,107.00,0.00,NO
983,0,0,0,0,0.00,0,0,0,0,123,0.00,0.00,NO
252,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
620,0,0,0,0,0.00,0,0,0,0,87,0.00,0.00,NO
37,1,1,2,1,1.00,1,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
286,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
232,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
203,0,0,0,0,0.00,0,0,0,0,39,0.00,0.00,NO
270,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
425,0,0,0,0,0.00,0,0,0,0,111,0.00,0.00,NO
244,0,0,0,0,0.00,0,0,0,0,45,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
247,0,0,0,0,0.00,0,0,0,0,50,0.00,0.00,NO
237,1,1,6,6,6.00,6,6,6,0,41,6.00,0.00,NO
202,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
191,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
464,2,2,21,19,9.50,18,19,18,1,124,9.50,49.00,NO
95,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
549,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
136,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
86,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
105,1,2,32,23,11.50,18,22,16,0,8,11.00,11.00,NO
79,1,1,2,1,1.00,1,2,2,0,7,2.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
72,1,1,29,21,21.00,21,23,23,0,6,23.00,0.00,NO
105,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
52,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
151,1,3,199,175,58.33,148,195,148,1,8,65.00,9.50,NO
264,1,1,264,264,264.00,264,264,264,0,22,264.00,0.00,NO
183,1,2,183,183,91.50,165,183,165,0,12,91.50,57.00,NO
195,1,3,84,61,20.33,41,40,39,1,5,13.33,30.50,NO
76,1,1,10,6,6.00,6,2,2,0,1,2.00,0.00,NO
250,2,4,41,24,6.00,15,23,14,1,40,5.75,20.33,NO
237,1,4,46,28,7.00,22,30,28,2,32,7.50,20.33,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
35,1,1,6,6,6.00,6,6,6,0,2,6.00,0.00,NO
110,1,1,1,0,0.00,0,1,1,0,13,1.00,0.00,NO
114,1,1,1,1,1.00,1,1,1,0,15,1.00,0.00,NO
71,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
267,1,1,72,67,67.00,67,64,64,0,13,64.00,0.00,NO
55,1,1,55,55,55.00,55,55,55,0,3,55.00,0.00,NO
46,1,2,46,46,23.00,28,46,28,0,3,23.00,26.00,NO
226,2,3,387,246,82.00,117,315,105,0,10,105.00,3.50,NO
54,1,1,54,54,54.00,54,54,54,0,3,54.00,0.00,NO
266,2,3,751,455,151.67,209,531,186,0,15,177.00,3.50,NO
74,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
359,1,1,359,359,359.00,359,359,359,0,28,359.00,0.00,NO
78,1,2,80,79,39.50,68,80,68,0,5,40.00,8.00,NO
181,2,3,185,183,61.00,155,185,155,1,18,61.67,10.50,NO
57,1,2,57,57,28.50,46,57,46,0,1,28.50,8.00,NO
50,1,1,50,50,50.00,50,50,50,0,4,50.00,0.00,NO
243,2,3,253,248,82.67,245,247,245,0,22,82.33,9.00,NO
253,1,2,277,265,132.50,198,261,194,0,33,130.50,18.00,NO
306,1,2,356,331,165.50,281,312,281,0,18,156.00,4.00,NO
139,1,2,153,146,73.00,94,147,94,0,4,73.50,18.00,NO
344,2,7,462,411,58.71,322,424,322,0,38,60.57,4.17,NO
58,1,4,81,78,19.50,45,75,45,0,1,18.75,7.67,NO
222,1,4,250,236,59.00,169,250,169,0,33,62.50,7.33,NO
28,1,1,28,28,28.00,28,28,28,0,2,28.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
149,1,3,179,112,37.33,54,131,70,0,6,43.67,29.00,NO
25,1,1,25,25,25.00,25,25,25,0,1,25.00,0.00,NO
50,1,2,21,5,2.50,4,11,10,0,2,5.50,36.00,NO
41,1,1,45,10,10.00,10,25,25,0,2,25.00,0.00,NO
101,1,3,40,27,9.00,13,26,13,0,8,8.67,29.00,NO
81,1,1,10,3,3.00,3,8,8,0,9,8.00,0.00,NO
51,1,1,55,17,17.00,17,35,35,0,4,35.00,0.00,NO
135,1,1,135,135,135.00,135,135,135,0,6,135.00,0.00,NO
117,1,2,117,117,58.50,98,117,98,0,8,58.50,73.00,NO
25,1,1,25,25,25.00,25,25,25,0,1,25.00,0.00,NO
54,1,1,4,2,2.00,2,0,0,0,8,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
62,1,1,62,62,62.00,62,62,62,0,2,62.00,0.00,NO
83,1,1,83,83,83.00,83,83,83,0,5,83.00,0.00,NO
60,1,1,60,60,60.00,60,60,60,0,2,60.00,0.00,NO
63,1,1,63,63,63.00,63,63,63,0,4,63.00,0.00,NO
452,1,2,486,469,234.50,453,454,453,0,18,227.00,20.00,NO
42,1,1,42,42,42.00,42,42,42,0,1,42.00,0.00,NO
57,1,1,58,58,58.00,58,58,58,0,5,58.00,0.00,NO
156,1,2,160,158,79.00,154,156,154,0,11,78.00,36.00,NO
61,1,1,61,61,61.00,61,61,61,0,2,61.00,0.00,NO
91,1,1,91,91,91.00,91,91,91,0,6,91.00,0.00,NO
93,1,1,93,93,93.00,93,93,93,0,10,93.00,0.00,NO
80,1,1,80,80,80.00,80,80,80,0,5,80.00,0.00,NO
101,1,2,111,106,53.00,103,105,103,0,7,52.50,56.00,NO
59,1,1,59,59,59.00,59,59,59,0,3,59.00,0.00,NO
84,1,1,84,84,84.00,84,84,84,0,9,84.00,0.00,NO
82,1,1,82,82,82.00,82,82,82,0,13,82.00,0.00,NO
132,1,2,132,132,66.00,131,132,131,0,12,66.00,35.00,NO
76,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
33,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
430,1,3,18,9,3.00,5,10,5,2,103,3.33,7.50,NO
153,1,2,11,9,4.50,8,7,7,1,26,3.50,35.00,NO
122,1,2,9,3,1.50,3,9,6,1,14,4.50,15.00,NO
75,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
60,1,2,18,15,7.50,14,14,13,1,3,7.00,13.00,NO
34,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
39,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
438,1,6,40,26,4.33,11,12,7,0,107,2.00,15.00,YES
194,1,6,66,22,3.67,7,36,24,0,73,6.00,8.40,NO
99,1,2,45,28,14.00,22,27,21,0,7,13.50,14.00,NO
55,1,1,10,4,4.00,4,8,8,0,3,8.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
53,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
108,1,1,4,2,2.00,2,2,2,1,12,2.00,0.00,NO
103,1,1,1,1,1.00,1,1,1,0,13,1.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
99,1,1,99,99,99.00,99,99,99,0,5,99.00,0.00,NO
79,1,2,89,84,42.00,78,85,78,0,10,42.50,61.00,NO
78,1,1,1,1,1.00,1,1,1,1,6,1.00,0.00,NO
101,1,3,10,7,2.33,3,6,4,0,11,2.00,1.50,NO
177,1,1,1,1,1.00,1,1,1,0,16,1.00,0.00,NO
123,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
88,1,1,88,88,88.00,88,88,88,0,5,88.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
119,1,1,60,54,54.00,54,48,48,0,16,48.00,0.00,NO
124,1,2,56,43,21.50,41,32,32,0,13,16.00,56.00,NO
169,1,1,169,169,169.00,169,169,169,0,8,169.00,0.00,NO
144,1,1,14,5,5.00,5,4,4,0,7,4.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
59,1,1,59,59,59.00,59,59,59,0,3,59.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
449,0,0,0,0,0.00,0,0,0,0,75,0.00,0.00,NO
1324,1,3,61,51,17.00,19,41,15,1,269,13.67,12.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
38,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
178,1,2,10,8,4.00,4,6,3,0,28,3.00,0.00,NO
326,0,0,0,0,0.00,0,0,0,0,56,0.00,0.00,NO
370,0,0,0,0,0.00,0,0,0,0,44,0.00,0.00,YES
145,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
49,1,2,98,98,49.00,49,98,49,0,5,49.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
64,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
32,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
543,2,2,84,58,29.00,29,48,24,1,157,24.00,4.00,YES
395,0,0,0,0,0.00,0,0,0,0,73,0.00,0.00,NO
209,1,2,12,2,1.00,1,8,4,0,35,4.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
73,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
56,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
30,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
294,0,0,0,0,0.00,0,0,0,0,68,0.00,0.00,NO
983,0,0,0,0,0.00,0,0,0,0,123,0.00,0.00,NO
262,1,2,32,26,13.00,13,24,12,0,33,12.00,0.00,NO
626,1,2,28,20,10.00,10,12,6,0,88,6.00,0.00,NO
37,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
286,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
232,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
203,0,0,0,0,0.00,0,0,0,0,39,0.00,0.00,YES
286,1,2,36,34,17.00,17,32,16,0,25,16.00,0.00,NO
425,0,0,0,0,0.00,0,0,0,0,111,0.00,0.00,NO
249,1,2,18,14,7.00,7,10,5,0,46,5.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
247,0,0,0,0,0.00,0,0,0,0,50,0.00,0.00,YES
237,0,0,0,0,0.00,0,0,0,0,41,0.00,0.00,NO
214,1,2,24,24,12.00,12,24,12,0,31,12.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
191,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
464,0,0,0,0,0.00,0,0,0,0,124,0.00,0.00,YES
95,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
549,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
136,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
86,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
105,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
72,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
105,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
52,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
151,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
264,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
183,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
195,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
250,0,0,0,0,0.00,0,0,0,0,40,0.00,0.00,NO
237,0,0,0,0,0.00,0,0,0,0,32,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
102,1,2,204,204,102.00,102,204,102,0,12,102.00,0.00,NO
389,1,2,778,778,389.00,389,778,389,0,78,389.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
130,1,2,88,64,32.00,32,64,32,0,16,32.00,0.00,YES
114,0,0,0,0,0.00,0,0,0,0,15,0.00,0.00,YES
71,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
267,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
46,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
226,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
266,0,0,0,0,0.00,0,0,0,0,15,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
359,0,0,0,0,0.00,0,0,0,0,28,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
181,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
243,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
253,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
306,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
139,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
344,0,0,0,0,0.00,0,0,0,0,38,0.00,0.00,NO
58,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
222,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
154,1,2,10,10,5.00,5,10,5,0,6,5.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
